ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas
110,grouped,AJ-HUB2KIT4G-DP-PHOD-B,,"Kit Ajax HUB 2 4G - Negro (Personalizable)",1,1,visible,"Incluye: Hub 2 4G, Teclado KeyPad Plus, Sirena interior HomeSiren, 2× MotionCam PhOD, 1× DoorProtect Plus, 1× Mando SpaceControl. Disponible en Negro.","<h2>Kit Completo de Seguridad Inteligente Ajax - Modelo Negro</h2>
\n<em>Compatible con todos los Hubs Ajax. Ideal para puertas y ventanas de entrada principal.</em>",,,taxable,,1,,,0,0,0.05,9.8,2.8,2.6,1,,,70,Magnéticos,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-DOORPROTECTPLUS-B_processed.png,,,,,,,,,0,
126,simple,AJ-MOTIONCAM-PHOD-W,,"MotionCam PhOD Blanco",1,0,visible,"Detector con cámara Ajax en blanco. Fotos HDR en 9 seg, visión nocturna IR, SmartDetect, inmunidad mascotas 80cm. Batería 5 años. Alcance 12m. Protocolo Wings para transmisión rápida.","<h2>Ajax MotionCam PhOD - Detector con Cámara (Blanco)</h2>
\nDetector de movimiento inalámbrico con cámara de verificación fotográfica instantánea. Tecnología PhOD (Photo On Demand) con entrega de imágenes en 9 segundos.
\n<h3>✨ Características PhOD:</h3>
\n<ul>
\n 	<li><strong>Cámara integrada</strong>: 2-5 fotos HDR en menos de 9 segundos</li>
\n 	<li><strong>Visión nocturna</strong>: Retroiluminación IR para oscuridad total</li>
\n 	<li><strong>SmartDetect</strong>: Algoritmo anti-falsas alarmas</li>
\n 	<li><strong>Inmunidad a mascotas</strong>: Ignora animales hasta 80cm</li>
\n 	<li><strong>Alcance 12m</strong>: Cobertura angular de 88.5°</li>
\n 	<li><strong>Protocolo Wings</strong>: Transmisión rápida de fotos</li>
\n 	<li><strong>Baja latencia</strong>: Verificación visual inmediata</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Dos canales: Jeweller (alarmas) + Wings (fotos)</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Compensación de temperatura</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Baterías</strong>: 4× CR123A (incluidas)</li>
\n 	<li><strong>Duración</strong>: Hasta 5 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Alcance detección</strong>: 12m</li>
\n 	<li><strong>Ángulo detección</strong>: 88.5° horizontal</li>
\n 	<li><strong>Fotos por alarma</strong>: 2-5 imágenes HDR</li>
\n 	<li><strong>Tiempo entrega foto</strong>: 9 segundos</li>
\n 	<li><strong>Frecuencias</strong>: 868 MHz (Jeweller + Wings)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1700m</li>
\n 	<li><strong>Temperatura</strong>: -10°C a +40°C</li>
\n 	<li><strong>Dimensiones</strong>: 110 × 60 × 60 mm</li>
\n 	<li><strong>Peso</strong>: 230g con baterías</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>MotionCam PhOD Blanco</li>
\n 	<li>SmartBracket</li>
\n 	<li>4× baterías CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Verificación visual instantánea de alarmas.</em>",,,taxable,,1,,,0,0,0.23,11,6,6,1,,,188,Fotodetectores,,,"https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-MOTIONCAM-PHOD-W.webp, https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/10XAJ-TAG-W.webp",,,,,,,,,0,
127,simple,AJ-MOTIONCAM-PHOD-B,,"MotionCam PhOD Negro",1,0,visible,"Detector con cámara Ajax en negro. Fotos HDR en 9 seg, visión nocturna IR, SmartDetect, inmunidad mascotas 80cm. Batería 5 años. Alcance 12m. Protocolo Wings para transmisión rápida.","<h2>Ajax MotionCam PhOD - Detector con Cámara (Negro)</h2>
\nDetector de movimiento inalámbrico con cámara de verificación fotográfica instantánea. Tecnología PhOD (Photo On Demand) con entrega de imágenes en 9 segundos.
\n<h3>✨ Características PhOD:</h3>
\n<ul>
\n 	<li><strong>Cámara integrada</strong>: 2-5 fotos HDR en menos de 9 segundos</li>
\n 	<li><strong>Visión nocturna</strong>: Retroiluminación IR para oscuridad total</li>
\n 	<li><strong>SmartDetect</strong>: Algoritmo anti-falsas alarmas</li>
\n 	<li><strong>Inmunidad a mascotas</strong>: Ignora animales hasta 80cm</li>
\n 	<li><strong>Alcance 12m</strong>: Cobertura angular de 88.5°</li>
\n 	<li><strong>Protocolo Wings</strong>: Transmisión rápida de fotos</li>
\n 	<li><strong>Baja latencia</strong>: Verificación visual inmediata</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Dos canales: Jeweller (alarmas) + Wings (fotos)</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Compensación de temperatura</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Baterías</strong>: 4× CR123A (incluidas)</li>
\n 	<li><strong>Duración</strong>: Hasta 5 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Alcance detección</strong>: 12m</li>
\n 	<li><strong>Ángulo detección</strong>: 88.5° horizontal</li>
\n 	<li><strong>Fotos por alarma</strong>: 2-5 imágenes HDR</li>
\n 	<li><strong>Tiempo entrega foto</strong>: 9 segundos</li>
\n 	<li><strong>Frecuencias</strong>: 868 MHz (Jeweller + Wings)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1700m</li>
\n 	<li><strong>Temperatura</strong>: -10°C a +40°C</li>
\n 	<li><strong>Dimensiones</strong>: 110 × 60 × 60 mm</li>
\n 	<li><strong>Peso</strong>: 230g con baterías</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>MotionCam PhOD Negro</li>
\n 	<li>SmartBracket</li>
\n 	<li>4× baterías CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Verificación visual instantánea de alarmas.</em>",,,taxable,,1,,,0,0,0.23,11,6,6,1,,,188,Fotodetectores,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2025/11/AJ-MOTIONCAM-PHOD-B.webp,,,,,,,,,0,
128,simple,AJ-LEAKSPROTECT-W,,"Detector de inundación Blanco",1,0,visible,"Detector de inundación Ajax en blanco. Ultra compacto 14mm, protección IP65, 4 pares de contactos. Batería 5 años. Alcance 1300m. Integración con WaterStop para cierre automático.","<h2>Ajax LeaksProtect - Detector de Inundación (Blanco)</h2>
\nDetector inalámbrico de inundación ultra compacto (14mm altura). Protección 24/7 contra fugas de agua con 4 pares de contactos.
\n<h3>✨ Características:</h3>
\n<ul>
\n 	<li><strong>Detección 4 lados</strong>: Contactos en todas direcciones</li>
\n 	<li><strong>Ultra plano</strong>: Solo 14mm de altura</li>
\n 	<li><strong>Protección IP65</strong>: Resistente al agua</li>
\n 	<li><strong>Funcionamiento 24/7</strong>: Siempre activo</li>
\n 	<li><strong>Integración WaterStop</strong>: Cierre automático de válvulas</li>
\n 	<li><strong>Respuesta inmediata</strong>: Alerta en &lt;1 segundo</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Registro de eventos</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 1× CR2450 (incluida)</li>
\n 	<li><strong>Duración</strong>: Hasta 5 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Pares de contactos</strong>: 4 (detección omnidireccional)</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance</strong>: Hasta 1300m sin obstáculos</li>
\n 	<li><strong>Temperatura</strong>: 0°C a +50°C</li>
\n 	<li><strong>Protección</strong>: IP65 (resistente al agua)</li>
\n 	<li><strong>Altura</strong>: Solo 14mm</li>
\n 	<li><strong>Dimensiones</strong>: 88 × 88 × 14 mm</li>
\n 	<li><strong>Peso</strong>: 75g con batería</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>LeaksProtect Blanco</li>
\n 	<li>Batería CR2450</li>
\n 	<li>Cinta adhesiva de doble cara</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para baños, cocinas, lavaderos y sótanos. Puede gestionar hasta 200 detectores.</em>",,,taxable,,1,,,0,0,0.075,8.8,8.8,1.4,1,,,65,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-LEAKSPROTECT-W.webp,,,,,,,,,0,
129,simple,AJ-LEAKSPROTECT-B,,"Detector de inundación Negro",1,0,visible,"Detector de inundación Ajax en negro. Ultra compacto 14mm, protección IP65, 4 pares de contactos. Batería 5 años. Alcance 1300m. Integración con WaterStop para cierre automático.","<h2>Ajax LeaksProtect - Detector de Inundación (Negro)</h2>
\nDetector inalámbrico de inundación ultra compacto (14mm altura). Protección 24/7 contra fugas de agua con 4 pares de contactos.
\n<h3>✨ Características:</h3>
\n<ul>
\n 	<li><strong>Detección 4 lados</strong>: Contactos en todas direcciones</li>
\n 	<li><strong>Ultra plano</strong>: Solo 14mm de altura</li>
\n 	<li><strong>Protección IP65</strong>: Resistente al agua</li>
\n 	<li><strong>Funcionamiento 24/7</strong>: Siempre activo</li>
\n 	<li><strong>Integración WaterStop</strong>: Cierre automático de válvulas</li>
\n 	<li><strong>Respuesta inmediata</strong>: Alerta en &lt;1 segundo</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Registro de eventos</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 1× CR2450 (incluida)</li>
\n 	<li><strong>Duración</strong>: Hasta 5 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Pares de contactos</strong>: 4 (detección omnidireccional)</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance</strong>: Hasta 1300m sin obstáculos</li>
\n 	<li><strong>Temperatura</strong>: 0°C a +50°C</li>
\n 	<li><strong>Protección</strong>: IP65 (resistente al agua)</li>
\n 	<li><strong>Altura</strong>: Solo 14mm</li>
\n 	<li><strong>Dimensiones</strong>: 88 × 88 × 14 mm</li>
\n 	<li><strong>Peso</strong>: 75g con batería</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>LeaksProtect Negro</li>
\n 	<li>Batería CR2450</li>
\n 	<li>Cinta adhesiva de doble cara</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para baños, cocinas, lavaderos y sótanos. Puede gestionar hasta 200 detectores.</em>",,,taxable,,1,,,0,0,0.075,8.8,8.8,1.4,1,,,65,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-LEAKSPROTECT-B_processed.png,,,,,,,,,0,
130,simple,AJ-MOTIONPROTECTPLUS-W,,"MotionProtect Plus Blanco",1,0,visible,"Detector de movimiento Ajax Plus en blanco con sensor de temperatura y micrófono. SmartDetect, inmunidad mascotas 80cm, alcance 12m. Batería 5 años. Doble verificación anti-falsas alarmas.","<h2>Ajax MotionProtect Plus - Detector de Movimiento Avanzado (Blanco)</h2>
\nDetector de movimiento inalámbrico con sensor de temperatura y micrófono incorporados. Protección avanzada con doble verificación anti-falsas alarmas.
\n<h3>✨ Características Plus:</h3>
\n<ul>
\n 	<li><strong>Sensor de temperatura</strong>: Monitoreo continuo -10°C a +60°C</li>
\n 	<li><strong>Micrófono integrado</strong>: Detección acústica de rotura de cristales</li>
\n 	<li><strong>SmartDetect</strong>: Algoritmo avanzado anti-falsas alarmas</li>
\n 	<li><strong>Inmunidad a mascotas</strong>: Ignora animales hasta 80cm</li>
\n 	<li><strong>Alcance 12m</strong>: Cobertura angular 88.5°</li>
\n 	<li><strong>Compensación térmica</strong>: Ajuste automático</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Doble verificación PIR + temperatura</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 1× CR123A (incluida)</li>
\n 	<li><strong>Duración</strong>: Hasta 5 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Alcance detección</strong>: 12m</li>
\n 	<li><strong>Ángulo</strong>: 88.5° horizontal</li>
\n 	<li><strong>Rango temperatura</strong>: -10°C a +60°C</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1700m</li>
\n 	<li><strong>Temperatura operación</strong>: -10°C a +40°C</li>
\n 	<li><strong>Dimensiones</strong>: 110 × 60 × 60 mm</li>
\n 	<li><strong>Peso</strong>: 125g con batería</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>MotionProtect Plus Blanco</li>
\n 	<li>SmartBracket</li>
\n 	<li>Batería CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para protección interior avanzada.</em>",,,taxable,,1,,,0,0,0.125,11,6,6,1,,,105,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-MOTIONPROTECTPLUS-W.webp,,,,,,,,,0,
131,simple,AJ-MOTIONPROTECTPLUS-B,,"MotionProtect Plus Negro",1,0,visible,"Detector de movimiento Ajax Plus en negro con sensor de temperatura y micrófono. SmartDetect, inmunidad mascotas 80cm, alcance 12m. Batería 5 años. Doble verificación anti-falsas alarmas.","<h2>Ajax MotionProtect Plus - Detector de Movimiento Avanzado (Negro)</h2>
\nDetector de movimiento inalámbrico con sensor de temperatura y micrófono incorporados. Protección avanzada con doble verificación anti-falsas alarmas.
\n<h3>✨ Características Plus:</h3>
\n<ul>
\n 	<li><strong>Sensor de temperatura</strong>: Monitoreo continuo -10°C a +60°C</li>
\n 	<li><strong>Micrófono integrado</strong>: Detección acústica de rotura de cristales</li>
\n 	<li><strong>SmartDetect</strong>: Algoritmo avanzado anti-falsas alarmas</li>
\n 	<li><strong>Inmunidad a mascotas</strong>: Ignora animales hasta 80cm</li>
\n 	<li><strong>Alcance 12m</strong>: Cobertura angular 88.5°</li>
\n 	<li><strong>Compensación térmica</strong>: Ajuste automático</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Doble verificación PIR + temperatura</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 1× CR123A (incluida)</li>
\n 	<li><strong>Duración</strong>: Hasta 5 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Alcance detección</strong>: 12m</li>
\n 	<li><strong>Ángulo</strong>: 88.5° horizontal</li>
\n 	<li><strong>Rango temperatura</strong>: -10°C a +60°C</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1700m</li>
\n 	<li><strong>Temperatura operación</strong>: -10°C a +40°C</li>
\n 	<li><strong>Dimensiones</strong>: 110 × 60 × 60 mm</li>
\n 	<li><strong>Peso</strong>: 125g con batería</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>MotionProtect Plus Negro</li>
\n 	<li>SmartBracket</li>
\n 	<li>Batería CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para protección interior avanzada.</em>",,,taxable,,1,,,0,0,0.125,11,6,6,1,,,105,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-MOTIONPROTECTPLUS-B_processed.png,,,,,,,,,0,
132,simple,AJ-COMBIPROTECT-B,,"CombiProtect Negro",1,0,visible,"Detector combinado Ajax en negro: movimiento (12m) + rotura cristales (9m). Algoritmo DualTone, inmunidad mascotas 80cm, 3 niveles sensibilidad. Batería 5 años. Doble protección en 1 dispositivo.","<h2>Ajax CombiProtect - Detector Combinado (Negro)</h2>
\nDetector inalámbrico 2 en 1: movimiento + rotura de cristales. Doble protección en un único dispositivo compacto.
\n<h3>✨ Doble Detección:</h3>
\n<ul>
\n 	<li><strong>Movimiento PIR</strong>: Alcance 12m, ángulo 88° horizontal</li>
\n 	<li><strong>Rotura de cristales</strong>: Alcance 9m, ángulo 180°</li>
\n 	<li><strong>DualTone</strong>: Algoritmo que detecta impacto + rotura en 1.5 seg</li>
\n 	<li><strong>Inmunidad mascotas</strong>: Hasta 80cm de altura</li>
\n 	<li><strong>3 niveles sensibilidad</strong>: Ajustable por cristal</li>
\n 	<li><strong>SmartDetect</strong>: Anti-falsas alarmas para movimiento</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Compensación de temperatura</li>
\n 	<li>Detección de inhibición</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 1× CR123A (incluida)</li>
\n 	<li><strong>Duración</strong>: Hasta 5 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Movimiento</strong>: 12m alcance, 88° horizontal, 80° vertical</li>
\n 	<li><strong>Cristales</strong>: 9m alcance, 180° cobertura</li>
\n 	<li><strong>Algoritmo rotura</strong>: DualTone (impacto bajo + rotura aguda)</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1200m</li>
\n 	<li><strong>Temperatura</strong>: -10°C a +40°C</li>
\n 	<li><strong>Dimensiones</strong>: 110 × 60 × 60 mm</li>
\n 	<li><strong>Peso</strong>: 125g</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>CombiProtect Negro</li>
\n 	<li>SmartBracket</li>
\n 	<li>Batería CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para habitaciones con ventanas grandes o puertas de cristal.</em>",,,taxable,,1,,,0,0,0.125,11,6,6,1,,,110,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-COMBIPROTECT-B_processed.png,,,,,,,,,0,
133,simple,AJ-COMBIPROTECT-W,,"CombiProtect Blanco",1,0,visible,"Detector combinado Ajax en blanco: movimiento (12m) + rotura cristales (9m). Algoritmo DualTone, inmunidad mascotas 80cm, 3 niveles sensibilidad. Batería 5 años. Doble protección en 1 dispositivo.","<h2>Ajax CombiProtect - Detector Combinado (Blanco)</h2>
\nDetector inalámbrico 2 en 1: movimiento + rotura de cristales. Doble protección en un único dispositivo compacto.
\n<h3>✨ Doble Detección:</h3>
\n<ul>
\n 	<li><strong>Movimiento PIR</strong>: Alcance 12m, ángulo 88° horizontal</li>
\n 	<li><strong>Rotura de cristales</strong>: Alcance 9m, ángulo 180°</li>
\n 	<li><strong>DualTone</strong>: Algoritmo que detecta impacto + rotura en 1.5 seg</li>
\n 	<li><strong>Inmunidad mascotas</strong>: Hasta 80cm de altura</li>
\n 	<li><strong>3 niveles sensibilidad</strong>: Ajustable por cristal</li>
\n 	<li><strong>SmartDetect</strong>: Anti-falsas alarmas para movimiento</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Compensación de temperatura</li>
\n 	<li>Detección de inhibición</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 1× CR123A (incluida)</li>
\n 	<li><strong>Duración</strong>: Hasta 5 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Movimiento</strong>: 12m alcance, 88° horizontal, 80° vertical</li>
\n 	<li><strong>Cristales</strong>: 9m alcance, 180° cobertura</li>
\n 	<li><strong>Algoritmo rotura</strong>: DualTone (impacto bajo + rotura aguda)</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1200m</li>
\n 	<li><strong>Temperatura</strong>: -10°C a +40°C</li>
\n 	<li><strong>Dimensiones</strong>: 110 × 60 × 60 mm</li>
\n 	<li><strong>Peso</strong>: 125g</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>CombiProtect Blanco</li>
\n 	<li>SmartBracket</li>
\n 	<li>Batería CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para habitaciones con ventanas grandes o puertas de cristal.</em>",,,taxable,,1,,,0,0,0.125,11,6,6,1,,,110,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-COMBIPROTECT-W.webp,,,,,,,,,0,
134,simple,AJ-GLASSPROTECT-W,,"GlassProtect Blanco",1,0,visible,"Detector de rotura de cristales Ajax en blanco. Algoritmo DualTone, alcance 9m, cobertura 180°, 3 niveles sensibilidad. Batería 7 años. Micrófono electret de alta precisión.","<h2>Ajax GlassProtect - Detector de Rotura de Cristales (Blanco)</h2>
\nDetector inalámbrico acústico especializado en rotura de cristales. Algoritmo DualTone de alta precisión con 3 niveles de sensibilidad.
\n<h3>✨ Características:</h3>
\n<ul>
\n 	<li><strong>Algoritmo DualTone</strong>: Detecta impacto bajo + rotura aguda en 1.5 seg</li>
\n 	<li><strong>Micrófono electret</strong>: Alta sensibilidad acústica</li>
\n 	<li><strong>Alcance 9m</strong>: Cobertura angular 180°</li>
\n 	<li><strong>3 niveles sensibilidad</strong>: Ajustable según tipo de cristal</li>
\n 	<li><strong>SmartBracket</strong>: Montaje rápido</li>
\n 	<li><strong>Terminal NC</strong>: Conexión para detector externo</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Registro de eventos</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 1× CR123A (incluida)</li>
\n 	<li><strong>Duración</strong>: Hasta 7 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Alcance detección</strong>: 9m</li>
\n 	<li><strong>Ángulo cobertura</strong>: 180°</li>
\n 	<li><strong>Algoritmo</strong>: DualTone (frecuencias baja + alta)</li>
\n 	<li><strong>Tiempo detección</strong>: 1.5 segundos</li>
\n 	<li><strong>Sensibilidad</strong>: 3 niveles ajustables</li>
\n 	<li><strong>Frecuencia</strong>: 868 MHz (Jeweller)</li>
\n 	<li><strong>Alcance comunicación</strong>: Hasta 1000m</li>
\n 	<li><strong>Temperatura</strong>: -10°C a +40°C</li>
\n 	<li><strong>Dimensiones</strong>: 110 × 60 × 25 mm</li>
\n 	<li><strong>Peso</strong>: 90g</li>
\n</ul>
\n<h3>📦 Contenido:</h3>
\n<ul>
\n 	<li>GlassProtect Blanco</li>
\n 	<li>SmartBracket</li>
\n 	<li>Batería CR123A</li>
\n 	<li>Kit de montaje</li>
\n 	<li>Guía de instalación</li>
\n</ul>
\n<em>Compatible con todos los Hubs Ajax. Ideal para ventanas grandes, escaparates y puertas de cristal.</em>",,,taxable,,1,,,0,0,0.09,11,6,2.5,1,,,80,Opcionales,,,https://desarrollo.laalarmainteligente.es/wp-content/uploads/2026/01/AJ-GLASSPROTECT-W.webp,,,,,,,,,0,
135,simple,AJ-GLASSPROTECT-B,,"GlassProtect Negro",1,0,visible,"Detector de rotura de cristales Ajax en negro. Algoritmo DualTone, alcance 9m, cobertura 180°, 3 niveles sensibilidad. Batería 7 años. Micrófono electret de alta precisión.","<h2>Ajax GlassProtect - Detector de Rotura de Cristales (Negro)</h2>
\nDetector inalámbrico acústico especializado en rotura de cristales. Algoritmo DualTone de alta precisión con 3 niveles de sensibilidad.
\n<h3>✨ Características:</h3>
\n<ul>
\n 	<li><strong>Algoritmo DualTone</strong>: Detecta impacto bajo + rotura aguda en 1.5 seg</li>
\n 	<li><strong>Micrófono electret</strong>: Alta sensibilidad acústica</li>
\n 	<li><strong>Alcance 9m</strong>: Cobertura angular 180°</li>
\n 	<li><strong>3 niveles sensibilidad</strong>: Ajustable según tipo de cristal</li>
\n 	<li><strong>SmartBracket</strong>: Montaje rápido</li>
\n 	<li><strong>Terminal NC</strong>: Conexión para detector externo</li>
\n</ul>
\n<h3>🔐 Seguridad:</h3>
\n<ul>
\n 	<li>Cifrado AES de 128 bits</li>
\n 	<li>Protección antisabotaje</li>
\n 	<li>Detección de inhibición</li>
\n 	<li>Registro de eventos</li>
\n</ul>
\n<h3>🔋 Autonomía:</h3>
\n<ul>
\n 	<li><strong>Batería</strong>: 1× CR123A (incluida)</li>
\n 	<li><strong>Duración</strong>: Hasta 7 años</li>
\n 	<li><strong>Notificación</strong>: Alerta batería baja</li>
\n</ul>
\n<h3>📊 Especificaciones:</h3>
\n<ul>
\n 	<li><strong>Alcance detección</strong>: 9m</li>
\n 	<li><strong>Ángulo cobertura</strong>: 180°</li>
